time_utc,xray_flux
2026-03-04T23:20:00Z,8.134482217600872e-09
2026-03-04T23:21:00Z,1.0124486905167108e-08
2026-03-04T23:22:00Z,9.917077356866494e-09
2026-03-04T23:23:00Z,1.1192070057888433e-08
2026-03-04T23:24:00Z,1.1285165283024288e-08
2026-03-04T23:25:00Z,9.809765472867638e-09
2026-03-04T23:26:00Z,8.962045970055207e-09
2026-03-04T23:27:00Z,1.0233947865756712e-08
2026-03-04T23:28:00Z,8.04969196597218e-09
2026-03-04T23:29:00Z,1.0927145135599914e-08
2026-03-04T23:30:00Z,1.1799735582411481e-08
2026-03-04T23:31:00Z,8.530848007154634e-09
2026-03-04T23:32:00Z,9.18316171285696e-09
2026-03-04T23:33:00Z,1.0590560793845405e-08
2026-03-04T23:34:00Z,8.362918019769495e-09
2026-03-04T23:35:00Z,9.919131805569994e-09
2026-03-04T23:36:00Z,9.219346408897723e-09
2026-03-04T23:37:00Z,1.0813217951634014e-08
2026-03-04T23:38:00Z,1.1431688444923783e-08
2026-03-04T23:39:00Z,1.0989146786441212e-08
2026-03-04T23:40:00Z,8.097653894913817e-09
2026-03-04T23:41:00Z,9.819363190643806e-09
2026-03-04T23:42:00Z,1.10873400312252e-08
2026-03-04T23:43:00Z,1.1496796152089087e-08
2026-03-04T23:44:00Z,9.621441489009432e-09
2026-03-04T23:45:00Z,1.115943485115623e-08
2026-03-04T23:46:00Z,9.481681842410891e-09
2026-03-04T23:47:00Z,9.857183149573267e-09
2026-03-04T23:48:00Z,1.0533609211485495e-08
2026-03-04T23:49:00Z,1.1441530603984147e-08
2026-03-04T23:50:00Z,8.282794367816427e-09
2026-03-04T23:51:00Z,1.1573737761102636e-08
2026-03-04T23:52:00Z,9.331624553529034e-09
2026-03-04T23:53:00Z,8.130856701630056e-09
2026-03-04T23:54:00Z,9.703609012153387e-09
2026-03-04T23:55:00Z,9.07915752226278e-09
2026-03-04T23:56:00Z,1.1784381974116002e-08
2026-03-04T23:57:00Z,1.0169740425802152e-08
2026-03-04T23:58:00Z,1.1177915013049436e-08
2026-03-04T23:59:00Z,1.1150767376561914e-08
2026-03-05T00:00:00Z,8.323836166276194e-09
2026-03-05T00:01:00Z,1.1523388991823634e-08
2026-03-05T00:02:00Z,1.0943043140537837e-08
2026-03-05T00:03:00Z,8.219246700845256e-09
2026-03-05T00:04:00Z,1.1781288919150953e-08
2026-03-05T00:05:00Z,1.069861186635466e-08
2026-03-05T00:06:00Z,1.1551911623822528e-08
2026-03-05T00:07:00Z,8.443866174905151e-09
2026-03-05T00:08:00Z,9.462363435785558e-09
2026-03-05T00:09:00Z,1.0476533801581692e-08
2026-03-05T00:10:00Z,9.462284575892478e-09
2026-03-05T00:11:00Z,8.701069612746615e-09
2026-03-05T00:12:00Z,1.023516183212023e-08
2026-03-05T00:13:00Z,8.26802365662927e-09
2026-03-05T00:14:00Z,1.0837348543810116e-08
2026-03-05T00:15:00Z,8.818850372386152e-09
2026-03-05T00:16:00Z,1.1925006489006569e-08
2026-03-05T00:17:00Z,8.954530821431691e-09
2026-03-05T00:18:00Z,8.454230715305758e-09
2026-03-05T00:19:00Z,9.913973860066536e-09
2026-03-05T00:20:00Z,1.1756591729887638e-08
2026-03-05T00:21:00Z,1.0320477541420799e-08
2026-03-05T00:22:00Z,1.1836414924348699e-08
2026-03-05T00:23:00Z,8.839175902401612e-09
2026-03-05T00:24:00Z,1.0980066858556446e-08
2026-03-05T00:25:00Z,8.901748905195709e-09
2026-03-05T00:26:00Z,9.410846677360923e-09
2026-03-05T00:27:00Z,9.069431409346044e-09
2026-03-05T00:28:00Z,1.072090695568708e-08
2026-03-05T00:29:00Z,9.108581335975527e-09
2026-03-05T00:30:00Z,8.253476720238143e-09
2026-03-05T00:31:00Z,9.380906327140648e-09
2026-03-05T00:32:00Z,9.944907620592418e-09
2026-03-05T00:33:00Z,1.0106730396436447e-08
2026-03-05T00:34:00Z,8.490837737028715e-09
2026-03-05T00:35:00Z,1.0839301154968275e-08
2026-03-05T00:36:00Z,1.0713233167689413e-08
2026-03-05T00:37:00Z,1.0131421861036159e-08
2026-03-05T00:38:00Z,9.169057412504505e-09
2026-03-05T00:39:00Z,1.048380507135826e-08
2026-03-05T00:40:00Z,1.1199615468779399e-08
2026-03-05T00:41:00Z,1.1781461289323063e-08
2026-03-05T00:42:00Z,1.1235183506550921e-08
2026-03-05T00:43:00Z,1.1763503548000167e-08
2026-03-05T00:44:00Z,8.262510364900636e-09
2026-03-05T00:45:00Z,1.1567612853168814e-08
2026-03-05T00:46:00Z,9.831496479729079e-09
2026-03-05T00:47:00Z,8.320681613406019e-09
2026-03-05T00:48:00Z,1.1591783439481611e-08
2026-03-05T00:49:00Z,9.153490750737682e-09
2026-03-05T00:50:00Z,1.1826507719664195e-08
2026-03-05T00:51:00Z,8.437459682368226e-09
2026-03-05T00:52:00Z,9.10377094483449e-09
2026-03-05T00:53:00Z,1.0788328443406643e-08
2026-03-05T00:54:00Z,9.985314939930977e-09
2026-03-05T00:55:00Z,1.1499972558148388e-08
2026-03-05T00:56:00Z,1.008275055742576e-08
2026-03-05T00:57:00Z,1.0509104788979597e-08
2026-03-05T00:58:00Z,9.172677767769594e-09
2026-03-05T00:59:00Z,1.1878298422169787e-08
2026-03-05T01:00:00Z,1.0165739832273766e-08
2026-03-05T01:01:00Z,8.528109475192574e-09
2026-03-05T01:02:00Z,9.386800987128316e-09
2026-03-05T01:03:00Z,9.77544020824758e-09
2026-03-05T01:04:00Z,1.0578737766190836e-08
2026-03-05T01:05:00Z,9.166067188652178e-09
2026-03-05T01:06:00Z,8.251798034371037e-09
2026-03-05T01:07:00Z,1.1487174803077848e-08
2026-03-05T01:08:00Z,8.92931225403987e-09
2026-03-05T01:09:00Z,1.1789794847953929e-08
2026-03-05T01:10:00Z,1.057868812489144e-08
2026-03-05T01:11:00Z,9.646766918262977e-09
2026-03-05T01:12:00Z,9.371169914476886e-09
2026-03-05T01:13:00Z,1.058420490583254e-08
2026-03-05T01:14:00Z,9.305225655023706e-09
2026-03-05T01:15:00Z,1.037342902022169e-08
2026-03-05T01:16:00Z,1.07874543228795e-08
2026-03-05T01:17:00Z,1.1367631481542252e-08
2026-03-05T01:18:00Z,9.781025214731905e-09
2026-03-05T01:19:00Z,9.216329353071798e-09
2026-03-05T01:20:00Z,8.527817007848083e-09
2026-03-05T01:21:00Z,1.115739304740712e-08
2026-03-05T01:22:00Z,8.686948501743904e-09
2026-03-05T01:23:00Z,9.040029830538689e-09
2026-03-05T01:24:00Z,9.936972450372645e-09
2026-03-05T01:25:00Z,1.1882896193508695e-08
2026-03-05T01:26:00Z,1.1078998948499969e-08
2026-03-05T01:27:00Z,8.189275745997977e-09
2026-03-05T01:28:00Z,9.412483581435144e-09
2026-03-05T01:29:00Z,9.823706148750002e-09
2026-03-05T01:30:00Z,8.665452290136523e-09
2026-03-05T01:31:00Z,1.1696526561999018e-08
2026-03-05T01:32:00Z,1.0847248689392707e-08
2026-03-05T01:33:00Z,9.14098632878901e-09
2026-03-05T01:34:00Z,1.1892824357013683e-08
2026-03-05T01:35:00Z,1.135732670748565e-08
2026-03-05T01:36:00Z,1.0771437075874541e-08
2026-03-05T01:37:00Z,1.0665423863961019e-08
2026-03-05T01:38:00Z,8.61393920067712e-09
2026-03-05T01:39:00Z,8.951621297506015e-09
2026-03-05T01:40:00Z,8.164605825953873e-09
2026-03-05T01:41:00Z,9.266503351167594e-09
2026-03-05T01:42:00Z,8.505894048240442e-09
2026-03-05T01:43:00Z,9.041628788997894e-09
2026-03-05T01:44:00Z,8.737986332331758e-09
2026-03-05T01:45:00Z,1.0249948969695996e-08
2026-03-05T01:46:00Z,8.13875635461668e-09
2026-03-05T01:47:00Z,9.26777505809136e-09
2026-03-05T01:48:00Z,9.375388060448891e-09
2026-03-05T01:49:00Z,9.491659744037065e-09
2026-03-05T01:50:00Z,1.015946638511019e-08
2026-03-05T01:51:00Z,8.650390432287543e-09
2026-03-05T01:52:00Z,9.206239078089297e-09
2026-03-05T01:53:00Z,1.1681735903767503e-08
2026-03-05T01:54:00Z,9.618249324890046e-09
2026-03-05T01:55:00Z,9.997667663351243e-09
2026-03-05T01:56:00Z,8.58153554641572e-09
2026-03-05T01:57:00Z,9.83216294431124e-09
2026-03-05T01:58:00Z,9.280871723772682e-09
2026-03-05T01:59:00Z,8.017177223269648e-09
2026-03-05T02:00:00Z,1.095397992569642e-08
2026-03-05T02:01:00Z,1.1902404144627123e-08
2026-03-05T02:02:00Z,9.325122584320424e-09
2026-03-05T02:03:00Z,1.082180542634597e-08
2026-03-05T02:04:00Z,9.895642694711014e-09
2026-03-05T02:05:00Z,9.159308730650114e-09
2026-03-05T02:06:00Z,1.177603810292964e-08
2026-03-05T02:07:00Z,1.1922759115519099e-08
2026-03-05T02:08:00Z,1.0294910331573717e-08
2026-03-05T02:09:00Z,8.5883338987701e-09
2026-03-05T02:10:00Z,1.0260926059739106e-08
2026-03-05T02:11:00Z,1.1627523151704433e-08
2026-03-05T02:12:00Z,9.768422136863603e-09
2026-03-05T02:13:00Z,1.0756587925920356e-08
2026-03-05T02:14:00Z,1.092656208512131e-08
2026-03-05T02:15:00Z,1.1600697876217391e-08
2026-03-05T02:16:00Z,8.55769317382599e-09
2026-03-05T02:17:00Z,1.020383996119726e-08
2026-03-05T02:18:00Z,9.23232880308615e-09
2026-03-05T02:19:00Z,9.606519687697947e-09
2026-03-05T02:20:00Z,1.1363507664810562e-08
2026-03-05T02:21:00Z,9.783890764635609e-09
2026-03-05T02:22:00Z,8.369924525212242e-09
2026-03-05T02:23:00Z,8.220134544615484e-09
2026-03-05T02:24:00Z,1.0565250611160688e-08
2026-03-05T02:25:00Z,1.033372576613527e-08
2026-03-05T02:26:00Z,8.88857542816649e-09
2026-03-05T02:27:00Z,1.1742660306903574e-08
2026-03-05T02:28:00Z,9.111708676687351e-09
2026-03-05T02:29:00Z,8.090194585430311e-09
2026-03-05T02:30:00Z,1.015364917664085e-08
2026-03-05T02:31:00Z,9.781832327755194e-09
2026-03-05T02:32:00Z,1.0686231105256787e-08
2026-03-05T02:33:00Z,8.34950774836062e-09
2026-03-05T02:34:00Z,1.0047150087190377e-08
2026-03-05T02:35:00Z,8.777800157382052e-09
2026-03-05T02:36:00Z,9.271031248664017e-09
2026-03-05T02:37:00Z,1.042031128738987e-08
2026-03-05T02:38:00Z,1.1773608656407821e-08
2026-03-05T02:39:00Z,1.1633787800871324e-08
2026-03-05T02:40:00Z,9.444259476588904e-09
2026-03-05T02:41:00Z,8.59178375351321e-09
2026-03-05T02:42:00Z,1.1415216279853597e-08
2026-03-05T02:43:00Z,9.478519868436832e-09
2026-03-05T02:44:00Z,9.491324603920902e-09
2026-03-05T02:45:00Z,9.138601462391622e-09
2026-03-05T02:46:00Z,9.405420133712451e-09
2026-03-05T02:47:00Z,1.1910094512867214e-08
2026-03-05T02:48:00Z,1.1497206943065911e-08
2026-03-05T02:49:00Z,8.35039452361152e-09
2026-03-05T02:50:00Z,1.0911413427823926e-08
2026-03-05T02:51:00Z,9.776881448672046e-09
2026-03-05T02:52:00Z,1.19703886632803e-08
2026-03-05T02:53:00Z,1.1214742018059026e-08
2026-03-05T02:54:00Z,9.154536073320816e-09
2026-03-05T02:55:00Z,1.1222691140413303e-08
2026-03-05T02:56:00Z,1.188144269280802e-08
2026-03-05T02:57:00Z,9.69532879378216e-09
2026-03-05T02:58:00Z,1.1585715306228216e-08
2026-03-05T02:59:00Z,8.558270747527824e-09
2026-03-05T03:00:00Z,1.0348720270333759e-08
2026-03-05T03:01:00Z,8.344311897267083e-09
2026-03-05T03:02:00Z,8.831135162807438e-09
2026-03-05T03:03:00Z,9.898452520024253e-09
2026-03-05T03:04:00Z,1.1470103279510171e-08
2026-03-05T03:05:00Z,1.1946553389293455e-08
2026-03-05T03:06:00Z,8.264463124667198e-09
2026-03-05T03:07:00Z,1.184038119288322e-08
2026-03-05T03:08:00Z,1.1024456214182746e-08
2026-03-05T03:09:00Z,8.35379311462101e-09
2026-03-05T03:10:00Z,9.637842555010498e-09
2026-03-05T03:11:00Z,1.1657641985217597e-08
2026-03-05T03:12:00Z,9.658056055751235e-09
2026-03-05T03:13:00Z,1.022325537985921e-08
2026-03-05T03:14:00Z,1.0840988027093302e-08
2026-03-05T03:15:00Z,1.1020974991168742e-08
2026-03-05T03:16:00Z,8.547708159663008e-09
2026-03-05T03:17:00Z,8.744025672444217e-09
2026-03-05T03:18:00Z,9.527078130527233e-09
2026-03-05T03:19:00Z,1.0215467706042099e-08
2026-03-05T03:20:00Z,8.168931657755352e-09
2026-03-05T03:21:00Z,1.1304993221223144e-08
2026-03-05T03:22:00Z,1.1338340806520231e-08
2026-03-05T03:23:00Z,9.215657517138138e-09
2026-03-05T03:24:00Z,1.0237124226685048e-08
2026-03-05T03:25:00Z,9.853807336822755e-09
2026-03-05T03:26:00Z,8.107360058761227e-09
2026-03-05T03:27:00Z,8.0097866998322e-09
2026-03-05T03:28:00Z,9.050708094244283e-09
2026-03-05T03:29:00Z,1.1824106384532308e-08
2026-03-05T03:30:00Z,1.1336972285406615e-08
2026-03-05T03:31:00Z,9.89016467702916e-09
2026-03-05T03:32:00Z,1.0615251888809008e-08
2026-03-05T03:33:00Z,1.157074610256222e-08
2026-03-05T03:34:00Z,9.668627088647254e-09
2026-03-05T03:35:00Z,9.96754601320008e-09
2026-03-05T03:36:00Z,1.0751372743987615e-08
2026-03-05T03:37:00Z,8.979001046074705e-09
2026-03-05T03:38:00Z,8.477418654105616e-09
2026-03-05T03:39:00Z,9.108868136794873e-09
2026-03-05T03:40:00Z,1.1977331816274681e-08
2026-03-05T03:41:00Z,8.266899305549005e-09
2026-03-05T03:42:00Z,1.0982262294344887e-08
2026-03-05T03:43:00Z,1.0324263080372986e-08
2026-03-05T03:44:00Z,1.026229835856165e-08
2026-03-05T03:45:00Z,1.1473383672771202e-08
2026-03-05T03:46:00Z,1.051198418992498e-08
2026-03-05T03:47:00Z,9.904162853189074e-09
2026-03-05T03:48:00Z,1.0776980394669795e-08
2026-03-05T03:49:00Z,8.478334736025399e-09
2026-03-05T03:50:00Z,1.0050103477625764e-08
2026-03-05T03:51:00Z,1.0301054746435436e-08
2026-03-05T03:52:00Z,1.1381120272264993e-08
2026-03-05T03:53:00Z,8.651388930727676e-09
2026-03-05T03:54:00Z,8.234041575972353e-09
2026-03-05T03:55:00Z,9.278724445731757e-09
2026-03-05T03:56:00Z,1.151326905766973e-08
2026-03-05T03:57:00Z,8.541989575546547e-09
2026-03-05T03:58:00Z,8.653235407259713e-09
2026-03-05T03:59:00Z,9.090681414638861e-09
2026-03-05T04:00:00Z,9.67805602062485e-09
2026-03-05T04:01:00Z,1.1648418484781872e-08
2026-03-05T04:02:00Z,9.423937292358723e-09
2026-03-05T04:03:00Z,9.159424790491585e-09
2026-03-05T04:04:00Z,1.0118449319569663e-08
2026-03-05T04:05:00Z,1.1745268078947861e-08
2026-03-05T04:06:00Z,1.0055465972239222e-08
2026-03-05T04:07:00Z,1.1065769750715195e-08
2026-03-05T04:08:00Z,8.732989989658874e-09
2026-03-05T04:09:00Z,8.378034609519319e-09
2026-03-05T04:10:00Z,1.1010514025900837e-08
2026-03-05T04:11:00Z,1.017484934099337e-08
2026-03-05T04:12:00Z,1.1489772537833763e-08
2026-03-05T04:13:00Z,1.1307287986427393e-08
2026-03-05T04:14:00Z,1.0739868605133212e-08
2026-03-05T04:15:00Z,9.204289235814183e-09
2026-03-05T04:16:00Z,1.0741774877845271e-08
2026-03-05T04:17:00Z,1.075338656790622e-08
2026-03-05T04:18:00Z,8.383333639336238e-09
2026-03-05T04:19:00Z,1.0320186565864962e-08
2026-03-05T04:20:00Z,1.1293259267321752e-08
2026-03-05T04:21:00Z,8.051590655355138e-09
2026-03-05T04:22:00Z,1.0072682985109621e-08
2026-03-05T04:23:00Z,9.492056780421966e-09
2026-03-05T04:24:00Z,9.939596099018888e-09
2026-03-05T04:25:00Z,9.361252365139346e-09
2026-03-05T04:26:00Z,1.1643151913971578e-08
2026-03-05T04:27:00Z,8.409671432312615e-09
2026-03-05T04:28:00Z,8.618219658833233e-09
2026-03-05T04:29:00Z,8.884454006897615e-09
2026-03-05T04:30:00Z,8.753667139861188e-09
2026-03-05T04:31:00Z,1.1588226931055046e-08
2026-03-05T04:32:00Z,1.0453713437606478e-08
2026-03-05T04:33:00Z,1.1325664727464175e-08
2026-03-05T04:34:00Z,1.0102611298741989e-08
2026-03-05T04:35:00Z,1.0128382614628885e-08
2026-03-05T04:36:00Z,1.0204451313682343e-08
2026-03-05T04:37:00Z,1.1025226974564202e-08
2026-03-05T04:38:00Z,8.455866945306846e-09
2026-03-05T04:39:00Z,9.841965434432958e-09
2026-03-05T04:40:00Z,8.305601302282979e-09
2026-03-05T04:41:00Z,1.127537897620297e-08
2026-03-05T04:42:00Z,1.169363901070891e-08
2026-03-05T04:43:00Z,9.918072919494208e-09
2026-03-05T04:44:00Z,9.246293863387428e-09
2026-03-05T04:45:00Z,9.450274262994944e-09
2026-03-05T04:46:00Z,1.1268154813108976e-08
2026-03-05T04:47:00Z,1.1558905541526727e-08
2026-03-05T04:48:00Z,1.0390594557616744e-08
2026-03-05T04:49:00Z,1.1054358183446866e-08
2026-03-05T04:50:00Z,9.368180518514131e-09
2026-03-05T04:51:00Z,1.0839579531690009e-08
2026-03-05T04:52:00Z,8.11503814889372e-09
2026-03-05T04:53:00Z,1.1258296433645394e-08
2026-03-05T04:54:00Z,8.889431391022041e-09
2026-03-05T04:55:00Z,1.142726083678735e-08
2026-03-05T04:56:00Z,8.569437345506168e-09
2026-03-05T04:57:00Z,8.906297722680221e-09
2026-03-05T04:58:00Z,8.501376724536449e-09
2026-03-05T04:59:00Z,8.52087300959556e-09
2026-03-05T05:00:00Z,8.314419848466071e-09
2026-03-05T05:01:00Z,1.0763272546619882e-08
2026-03-05T05:02:00Z,1.1136118892184562e-08
2026-03-05T05:03:00Z,8.310941190087986e-09
2026-03-05T05:04:00Z,1.1098769232161487e-08
2026-03-05T05:05:00Z,1.1029336137510762e-08
2026-03-05T05:06:00Z,8.170067763219804e-09
2026-03-05T05:07:00Z,8.431269527458928e-09
2026-03-05T05:08:00Z,1.1172220726602937e-08
2026-03-05T05:09:00Z,1.0053916770016438e-08
2026-03-05T05:10:00Z,8.237060948284935e-09
2026-03-05T05:11:00Z,8.475688871995489e-09
2026-03-05T05:12:00Z,9.01204988489394e-09
2026-03-05T05:13:00Z,8.264989444662507e-09
2026-03-05T05:14:00Z,1.0670345694132818e-08
2026-03-05T05:15:00Z,1.1018201085820901e-08
2026-03-05T05:16:00Z,1.1129483256453083e-08
2026-03-05T05:17:00Z,1.1680392283254622e-08
2026-03-05T05:18:00Z,8.821604746210666e-09
2026-03-05T05:19:00Z,1.16046994686134e-08
2026-03-05T05:20:00Z,8.739127298313399e-09
2026-03-05T05:21:00Z,9.40613466588435e-09
2026-03-05T05:22:00Z,8.363117252157837e-09
2026-03-05T05:23:00Z,1.1383446089810075e-08
2026-03-05T05:24:00Z,1.1767379918020238e-08
2026-03-05T05:25:00Z,1.1795166420333128e-08
2026-03-05T05:26:00Z,9.391346167093613e-09
2026-03-05T05:27:00Z,8.642229344103876e-09
2026-03-05T05:28:00Z,1.0002537661218708e-08
2026-03-05T05:29:00Z,1.0914216357855691e-08
2026-03-05T05:30:00Z,8.967290088680662e-09
2026-03-05T05:31:00Z,1.02809414287906e-08
2026-03-05T05:32:00Z,8.396422738420561e-09
2026-03-05T05:33:00Z,1.0312534712649704e-08
2026-03-05T05:34:00Z,8.055937246347629e-09
2026-03-05T05:35:00Z,8.867992303246607e-09
2026-03-05T05:36:00Z,8.766190080769771e-09
2026-03-05T05:37:00Z,9.127427165859146e-09
2026-03-05T05:38:00Z,1.1606641166031893e-08
2026-03-05T05:39:00Z,1.0148505956063536e-08
2026-03-05T05:40:00Z,5.947159807761748e-07
2026-03-05T05:41:00Z,2.434475433469633e-07
2026-03-05T05:42:00Z,2.479697232774902e-07
2026-03-05T05:43:00Z,2.704530893559758e-07
2026-03-05T05:44:00Z,2.816066334349693e-07
2026-03-05T05:45:00Z,2.3664630256454116e-07
2026-03-05T05:46:00Z,2.485805348289913e-07
2026-03-05T05:47:00Z,2.2444925628575954e-07
2026-03-05T05:48:00Z,1.1830990943530933e-08
2026-03-05T05:49:00Z,8.723394150577252e-09
2026-03-05T05:50:00Z,9.419289379754696e-09
2026-03-05T05:51:00Z,9.518460226776952e-09
2026-03-05T05:52:00Z,8.857096001930565e-09
2026-03-05T05:53:00Z,8.910216850268184e-09
2026-03-05T05:54:00Z,8.451381914657637e-09
2026-03-05T05:55:00Z,1.1938451001473674e-08
2026-03-05T05:56:00Z,8.494461609897069e-09
2026-03-05T05:57:00Z,8.441264644853102e-09
2026-03-05T05:58:00Z,8.543649479622127e-09
2026-03-05T05:59:00Z,1.1049094717539861e-08
2026-03-05T06:00:00Z,1.0818923660763243e-08
2026-03-05T06:01:00Z,1.0228528491322295e-08
2026-03-05T06:02:00Z,8.162434252567528e-09
2026-03-05T06:03:00Z,9.312461629322553e-09
2026-03-05T06:04:00Z,8.462890427851114e-09
2026-03-05T06:05:00Z,9.134445770291859e-09
2026-03-05T06:06:00Z,1.0401558033709955e-08
2026-03-05T06:07:00Z,9.24802764317532e-09
2026-03-05T06:08:00Z,1.1904716188940112e-08
2026-03-05T06:09:00Z,9.775823480661911e-09
2026-03-05T06:10:00Z,1.0215663564422198e-08
2026-03-05T06:11:00Z,9.162357300071785e-09
2026-03-05T06:12:00Z,1.1421462667821695e-08
2026-03-05T06:13:00Z,8.755139942669087e-09
2026-03-05T06:14:00Z,8.278436627827724e-09
2026-03-05T06:15:00Z,1.1364233100486887e-08
2026-03-05T06:16:00Z,9.902707187506021e-09
2026-03-05T06:17:00Z,1.0716524433119339e-08
2026-03-05T06:18:00Z,8.717189133548315e-09
2026-03-05T06:19:00Z,1.19948933027434e-08
2026-03-05T06:20:00Z,9.96659349417971e-09
2026-03-05T06:21:00Z,8.420687538277202e-09
2026-03-05T06:22:00Z,9.752233401616286e-09
2026-03-05T06:23:00Z,1.0634193053141791e-08
2026-03-05T06:24:00Z,8.340023640370902e-09
2026-03-05T06:25:00Z,8.57347024663721e-09
2026-03-05T06:26:00Z,9.602497151346122e-09
2026-03-05T06:27:00Z,1.036222892932805e-08
2026-03-05T06:28:00Z,8.406888626260524e-09
2026-03-05T06:29:00Z,1.1701161262167323e-08
2026-03-05T06:30:00Z,1.1911413316986656e-08
2026-03-05T06:31:00Z,8.258841644636094e-09
2026-03-05T06:32:00Z,1.1900829976769875e-08
2026-03-05T06:33:00Z,9.354526585348353e-09
2026-03-05T06:34:00Z,1.0379843319774554e-08
2026-03-05T06:35:00Z,1.1962645274528534e-08
2026-03-05T06:36:00Z,8.491048670794655e-09
2026-03-05T06:37:00Z,1.1352436525365834e-08
2026-03-05T06:38:00Z,1.0900802001330559e-08
2026-03-05T06:39:00Z,9.11407332911542e-09
2026-03-05T06:40:00Z,1.0853975229441288e-08
2026-03-05T06:41:00Z,1.0327674495984614e-08
2026-03-05T06:42:00Z,9.091891162285297e-09
2026-03-05T06:43:00Z,1.1157970929175145e-08
2026-03-05T06:44:00Z,1.0575324712491784e-08
2026-03-05T06:45:00Z,9.600942115667382e-09
2026-03-05T06:46:00Z,9.903305133184105e-09
2026-03-05T06:47:00Z,1.0412661729757154e-08
2026-03-05T06:48:00Z,9.617774396762944e-09
2026-03-05T06:49:00Z,9.938131437045768e-09
2026-03-05T06:50:00Z,9.115562532763901e-09
2026-03-05T06:51:00Z,1.1071998222310387e-08
2026-03-05T06:52:00Z,8.43214667207569e-09
2026-03-05T06:53:00Z,9.002759441415708e-09
2026-03-05T06:54:00Z,9.989095128501112e-09
2026-03-05T06:55:00Z,1.0513484118652432e-08
2026-03-05T06:56:00Z,8.538433522871838e-09
2026-03-05T06:57:00Z,8.398413560920905e-09
2026-03-05T06:58:00Z,8.211409682938829e-09
2026-03-05T06:59:00Z,8.27291469270393e-09
2026-03-05T07:00:00Z,1.0712429762683775e-08
2026-03-05T07:01:00Z,1.1888290201994649e-08
2026-03-05T07:02:00Z,9.530531931060074e-09
2026-03-05T07:03:00Z,1.0716817448346492e-08
2026-03-05T07:04:00Z,8.610946604691525e-09
2026-03-05T07:05:00Z,1.0487867046094913e-08
2026-03-05T07:06:00Z,8.385334514384612e-09
2026-03-05T07:07:00Z,8.306069036158342e-09
2026-03-05T07:08:00Z,1.100643898606148e-08
2026-03-05T07:09:00Z,1.1070288434391842e-08
2026-03-05T07:10:00Z,1.1170925660908873e-08
2026-03-05T07:11:00Z,8.807727017806855e-09
2026-03-05T07:12:00Z,1.0648372933205935e-08
2026-03-05T07:13:00Z,9.961001441025577e-09
2026-03-05T07:14:00Z,9.046661095095818e-09
2026-03-05T07:15:00Z,9.374462598844814e-09
2026-03-05T07:16:00Z,1.1438689247981577e-08
2026-03-05T07:17:00Z,1.018648013525219e-08
2026-03-05T07:18:00Z,1.1810321979640868e-08
2026-03-05T07:19:00Z,8.126394092759835e-09
2026-03-05T07:20:00Z,9.721625622514654e-09
2026-03-05T07:21:00Z,1.1659756634209578e-08
2026-03-05T07:22:00Z,9.534519506994353e-09
2026-03-05T07:23:00Z,9.258236791279146e-09
2026-03-05T07:24:00Z,9.505346251802329e-09
2026-03-05T07:25:00Z,9.838624955295954e-09
2026-03-05T07:26:00Z,8.131439184453165e-09
2026-03-05T07:27:00Z,1.0226666201931567e-08
2026-03-05T07:28:00Z,1.1441442810874656e-08
2026-03-05T07:29:00Z,9.212178286454088e-09
2026-03-05T07:30:00Z,1.0824236815099247e-08
2026-03-05T07:31:00Z,9.965918434580598e-09
2026-03-05T07:32:00Z,8.537952968849531e-09
2026-03-05T07:33:00Z,1.0862892758520854e-08
2026-03-05T07:34:00Z,9.949819706797931e-09
2026-03-05T07:35:00Z,8.437527971531607e-09
2026-03-05T07:36:00Z,1.0700098320560267e-08
2026-03-05T07:37:00Z,1.0640314357095477e-08
2026-03-05T07:38:00Z,1.0741496668439876e-08
2026-03-05T07:39:00Z,1.0288840933734726e-08
2026-03-05T07:40:00Z,9.903644220896226e-09
2026-03-05T07:41:00Z,1.1417405878195492e-08
2026-03-05T07:42:00Z,1.0026740195028101e-08
2026-03-05T07:43:00Z,9.565539278489082e-09
2026-03-05T07:44:00Z,9.978764521808776e-09
2026-03-05T07:45:00Z,1.1883483033710649e-08
2026-03-05T07:46:00Z,1.0467758705511325e-08
2026-03-05T07:47:00Z,9.4110550810835e-09
2026-03-05T07:48:00Z,1.1911131777895614e-08
2026-03-05T07:49:00Z,9.281931133908747e-09
2026-03-05T07:50:00Z,8.112587946369155e-09
2026-03-05T07:51:00Z,8.180473808294477e-09
2026-03-05T07:52:00Z,1.134773660798103e-08
2026-03-05T07:53:00Z,9.395507151173157e-09
2026-03-05T07:54:00Z,1.0968228536366431e-08
2026-03-05T07:55:00Z,8.107599370634377e-09
2026-03-05T07:56:00Z,1.1565371561800034e-08
2026-03-05T07:57:00Z,9.365026097910803e-09
2026-03-05T07:58:00Z,8.38940019691432e-09
2026-03-05T07:59:00Z,9.380572110174463e-09
2026-03-05T08:00:00Z,9.429464322684097e-09
2026-03-05T08:01:00Z,9.405077041877784e-09
2026-03-05T08:02:00Z,1.064496002329078e-08
2026-03-05T08:03:00Z,8.990455723840657e-09
2026-03-05T08:04:00Z,1.0592331299546347e-08
2026-03-05T08:05:00Z,1.0370126667169981e-08
2026-03-05T08:06:00Z,1.1641556074857452e-08
2026-03-05T08:07:00Z,8.262000944284795e-09
2026-03-05T08:08:00Z,9.219649824931363e-09
2026-03-05T08:09:00Z,9.350377028279878e-09
